customerID,predicted_churn_probability,predicted_churn_label,monthly_charges,revenue_at_risk_monthly,revenue_at_risk_annual,risk_band,top_features,top_shap_values
2254-DLXRI,0.9171472029028402,1,79.15,72.59220110975981,871.1064133171178,High,InternetService_Fiber optic;tenure;TotalCharges,0.2979;0.2701;0.1579
5339-PXDVH,0.6626852055420274,1,90.65,60.07241388238479,720.8689665886175,Medium,OnlineSecurity;InternetService_Fiber optic;tenure,-0.1817;0.1625;0.1318
2386-LAHRK,0.7593526907181869,1,53.5,40.625368953423,487.504427441076,High,tenure;TotalCharges;MonthlyCharges,0.2816;0.2301;0.1113
5062-CJJKH,0.20578982144429647,0,53.65,11.040623920486505,132.48748704583807,Low,Contract_One year;PaperlessBilling;OnlineBackup,-0.0999;-0.0519;0.0279
8930-XOTDP,0.3251764939028281,0,55.95,18.193624833863232,218.3234980063588,Low,PaperlessBilling;Partner;MonthlyCharges,-0.0365;-0.0318;0.0162
4779-ZGICK,0.012067522178210405,0,23.55,0.28419014729685504,3.4102817675622603,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.1263;-0.0952;-0.0420
9534-NSXEM,0.01513395953672774,0,20.65,0.3125162644334278,3.750195173201133,Low,MonthlyCharges;InternetService_No;Contract_One year,-0.2115;-0.2033;-0.0549
3716-BDVDB,0.9300064200327417,1,69.1,64.26344362426245,771.1613234911495,High,InternetService_Fiber optic;tenure;TotalCharges,0.2556;0.2503;0.1786
9842-EFSYY,0.5221759975907908,1,57.2,29.868467062193236,358.42160474631885,Medium,OnlineSecurity;tenure;DeviceProtection,-0.0911;0.0825;0.0321
9122-UMROB,0.484645375267983,0,20.3,9.838301117940055,118.05961341528067,Medium,tenure;TotalCharges;InternetService_No,0.1949;0.1517;-0.0735
1867-BDVFH,0.7960504103943036,1,74.35,59.18634801281647,710.2361761537976,High,InternetService_Fiber optic;tenure;PaymentMethod_Electronic check,0.2873;0.1036;0.0737
5949-EBSQK,0.42002788921694545,0,61.45,25.810713792381296,309.72856550857557,Medium,tenure;TechSupport;PaperlessBilling,0.1197;-0.0812;0.0488
4160-AMJTL,0.3408864384646282,0,19.65,6.698418515829943,80.38102218995932,Low,InternetService_No;MonthlyCharges;tenure,-0.2483;-0.1027;0.0931
8622-ZLFKO,0.9272503344679233,1,90.75,84.14796785296403,1009.7756142355684,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.3466;0.2062;0.1078
2990-IAJSV,0.008263769365545954,0,92.0,0.7602667816302278,9.123201379562733,Low,Contract_Two year;tenure;TotalCharges,-0.1823;-0.0816;-0.0376
6064-ZATLR,0.10154089100670503,0,52.85,5.3664360897043615,64.39723307645234,Low,Contract_Two year;OnlineSecurity;gender_Male,-0.1403;-0.0556;0.0226
7409-KIUTL,0.9002098629297625,1,71.0,63.914900268013135,766.9788032161576,High,tenure;InternetService_Fiber optic;TotalCharges,0.2369;0.1823;0.1278
5505-OVWQW,0.09265352016745636,0,20.15,1.8669684313742454,22.403621176490944,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.1851;-0.1298;-0.1211
3948-KXDUF,0.03502442985183178,0,68.75,2.407929552313435,28.895154627761222,Low,Contract_Two year;tenure;tenure_group_48+,-0.0671;-0.0440;-0.0241
9814-AOUDH,0.22784367183801002,0,19.5,4.442951600841195,53.31541921009435,Low,tenure_group_48+;TotalCharges;PaperlessBilling,0.1191;0.1165;0.0807
7398-LXGYX,0.43981576703384734,0,84.8,37.296377044470255,447.556524533643,Medium,InternetService_Fiber optic;OnlineSecurity;TotalCharges,0.2491;-0.1107;-0.0522
5266-PFRQK,0.07421113861489703,0,20.85,1.5473022401206034,18.56762688144724,Low,Contract_One year;InternetService_No;MonthlyCharges,-0.1240;-0.0906;-0.0600
1568-BEKZM,0.04221018891330959,0,90.05,3.8010275116435284,45.61233013972234,Low,Contract_Two year;tenure;StreamingMovies,-0.1731;-0.0756;-0.0716
2692-PFYTJ,0.46170620090403275,0,25.75,11.888934673278845,142.66721607934613,Medium,InternetService_No;tenure;TotalCharges,-0.2531;0.1407;0.0956
2533-QVMSK,0.15806409114761436,0,94.1,14.87383097699051,178.4859717238861,Low,Contract_Two year;tenure;InternetService_Fiber optic,-0.2839;-0.0784;0.0629
5828-AVIPD,0.588501913905341,1,100.95,59.40926820874418,712.9112185049302,Medium,InternetService_Fiber optic;Contract_One year;PaymentMethod_Electronic check,0.1747;-0.1712;0.1251
2907-ILJBN,0.21410264348320987,0,20.6,4.410514455754123,52.92617346904948,Low,InternetService_No;tenure;gender_Male,-0.1862;0.1009;0.0931
5226-NOZFC,0.7079858047401818,1,85.75,60.70978275647059,728.5173930776471,High,InternetService_Fiber optic;PaymentMethod_Electronic check;MonthlyCharges,0.3013;0.1230;0.0292
7114-AEOZE,0.02269567332549219,0,19.85,0.45050911551101996,5.40610938613224,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.1595;-0.0660;-0.0493
2202-CUYXZ,0.9216337876795143,1,84.85,78.20062688460679,938.4075226152816,High,InternetService_Fiber optic;tenure;TotalCharges,0.2698;0.2471;0.1170
3466-RITXD,0.6214280607326735,1,92.4,57.41995281169904,689.0394337403885,Medium,InternetService_Fiber optic;MonthlyCharges;OnlineSecurity,0.3479;0.0655;-0.0398
7278-CKDNC,0.812387802534954,1,80.5,65.3972181040638,784.7666172487656,High,InternetService_Fiber optic;PaymentMethod_Electronic check;MonthlyCharges,0.4001;0.1805;0.0968
1956-YIFGE,0.495006344843005,0,100.05,49.52538480154265,594.3046176185118,Medium,Contract_One year;StreamingMovies;InternetService_Fiber optic,-0.1753;0.0900;0.0851
0422-UXFAP,0.48908068802018634,0,98.85,48.34562601079542,580.147512129545,Medium,Contract_One year;InternetService_Fiber optic;MonthlyCharges,-0.1859;0.1766;0.1295
3733-UOCWF,0.15268191257694372,0,85.55,13.061937620957535,156.7432514514904,Low,Contract_One year;tenure_group_48+;tenure,-0.1235;-0.1054;-0.0954
7191-ADRGF,0.16680687252099588,0,54.3,9.057613177890076,108.69135813468091,Low,Contract_Two year;MonthlyCharges;Partner,-0.2186;0.0731;-0.0353
5709-LVOEQ,0.1515986306396997,0,80.85,12.25674928721972,147.08099144663663,Low,Contract_Two year;tenure;PaperlessBilling,-0.3283;0.0458;-0.0308
6034-YMTOB,0.7552737004348272,1,75.65,57.13645543789468,685.6374652547362,High,tenure;InternetService_Fiber optic;TotalCharges,0.2196;0.1893;0.0950
6372-RFVNS,0.9222180232213468,1,78.8,72.67078022984212,872.0493627581054,High,tenure;InternetService_Fiber optic;TotalCharges,0.3019;0.2397;0.1783
9052-DHNKM,0.17363263290674805,0,61.55,10.687088555410341,128.2450626649241,Low,Contract_One year;PaymentMethod_Electronic check;PaperlessBilling,-0.1649;0.0675;-0.0310
5609-IMCGG,0.6029195096422695,1,84.35,50.85626063832543,610.2751276599051,Medium,InternetService_Fiber optic;tenure;OnlineSecurity,0.2382;0.0874;-0.0809
2959-MJHIC,0.8585727476571128,1,80.35,68.98632027424901,827.8358432909881,High,InternetService_Fiber optic;tenure;TotalCharges,0.2832;0.1501;0.0499
1319-YLZJG,0.7523494162147066,1,84.6,63.648760611764175,763.7851273411701,High,InternetService_Fiber optic;tenure;OnlineSecurity,0.2980;0.1334;-0.0789
7623-TRNQN,0.5862963620449843,1,49.9,29.256188466044716,351.0742615925366,Medium,tenure;TechSupport;TotalCharges,0.2042;-0.1655;0.1445
0377-JBKKT,0.2439676405104046,0,57.95,14.137924767577948,169.65509721093537,Low,TechSupport;tenure;MonthlyCharges,-0.0571;0.0558;0.0335
1936-CZAKF,0.15766668733664238,0,49.65,7.828151026264294,93.93781231517153,Low,Contract_Two year;PaperlessBilling;MonthlyCharges,-0.2225;-0.0385;0.0354
5063-IUOKK,0.04915490738622868,0,19.75,0.9708094208780164,11.649713050536196,Low,Contract_Two year;InternetService_No;TotalCharges,-0.1637;-0.0967;-0.0648
8646-JCOMS,0.15545880913441917,0,90.55,14.076795167121654,168.92154200545986,Low,Contract_One year;tenure_group_48+;tenure,-0.1389;-0.0920;-0.0892
0979-MOZQI,0.06784250399744156,0,39.0,2.6458576559002207,31.75029187080265,Low,Contract_Two year;tenure;tenure_group_48+,-0.1447;-0.0420;-0.0371
1525-LNLOJ,0.04344763068478856,0,63.3,2.7502350223471157,33.00282026816539,Low,Contract_Two year;tenure;TotalCharges,-0.1379;-0.0701;-0.0351
5759-RCVCB,0.6104726218004799,1,35.2,21.488636287376895,257.86363544852276,Medium,tenure;TotalCharges;PaperlessBilling,0.1855;0.1016;-0.0791
9968-FFVVH,0.07965310271873773,0,68.8,5.480133467049154,65.76160160458986,Low,tenure;TechSupport;tenure_group_48+,-0.0983;-0.0544;-0.0413
2266-FUBDZ,0.02061177830783321,0,19.35,0.39883791025657267,4.786054923078872,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.1192;-0.1038;-0.0400
4760-THGOT,0.5905766536176507,1,94.1,55.57326310542092,666.879157265051,Medium,InternetService_Fiber optic;OnlineSecurity;MultipleLines,0.2513;-0.1165;0.0740
2307-FYNNL,0.4226498548155441,0,109.05,46.08996666763509,553.0796000116211,Medium,MonthlyCharges;InternetService_Fiber optic;SeniorCitizen,0.1569;0.1399;-0.1180
1143-NMNQJ,0.9314892552823895,1,85.7,79.82862917770078,957.9435501324093,High,tenure;InternetService_Fiber optic;MonthlyCharges,0.2214;0.1919;0.0899
1629-DQQVB,0.35842954209291883,0,50.1,17.957320058855235,215.48784070626283,Low,PaperlessBilling;TotalCharges;MonthlyCharges,-0.0945;0.0298;0.0291
3766-EJLFL,0.22734177870865113,0,109.05,24.791620968178407,297.4994516181409,Low,gender_Male;InternetService_Fiber optic;tenure,-0.1309;0.1148;-0.1119
8457-XIGKN,0.2015272016342758,0,19.6,3.9499331520318055,47.399197824381666,Low,InternetService_No;MonthlyCharges;tenure,-0.1304;-0.1260;0.0469
4981-FLTMF,0.10388540095800143,0,65.2,6.773328142461693,81.27993770954032,Low,tenure;tenure_group_48+;TotalCharges,-0.0956;-0.0775;-0.0412
7606-BPHHN,0.008565206770723952,0,19.8,0.16959109406033426,2.0350931287240113,Low,Contract_Two year;InternetService_No;tenure,-0.1765;-0.0606;-0.0583
7005-CCBKV,0.8646265558727009,1,84.4,72.97448131565596,875.6937757878716,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.3255;0.1783;0.0826
4648-YPBTM,0.0321304386589418,0,73.9,2.3744394168957994,28.493273002749593,Low,Contract_Two year;TotalCharges;tenure,-0.1229;-0.0543;-0.0343
2325-ZUSFD,0.06797443450932453,0,70.1,4.765007859103649,57.18009430924379,Low,tenure;tenure_group_48+;OnlineSecurity,-0.1149;-0.0863;-0.0682
1240-KNSEZ,0.7363890346698618,1,20.1,14.801419596864223,177.61703516237068,High,tenure;TotalCharges;MonthlyCharges,0.4158;0.3528;0.1627
0430-IHCDJ,0.6812720222529534,1,49.0,33.38232909039471,400.5879490847366,Medium,tenure;PaymentMethod_Electronic check;TotalCharges,0.2594;0.1891;0.1377
7957-RYHQD,0.5961464670006406,1,79.2,47.21480018645073,566.5776022374088,Medium,InternetService_Fiber optic;gender_Male;SeniorCitizen,0.2108;0.0567;0.0359
6164-HAQTX,0.030460336713129768,0,53.95,1.643335165673351,19.720021988080212,Low,tenure_group_48+;Contract_Two year;tenure,-0.0850;-0.0652;-0.0628
0749-IRGQE,0.6544359016843712,1,45.3,29.64594634630201,355.75135615562414,Medium,PaymentMethod_Electronic check;tenure;MonthlyCharges,0.1960;0.1503;0.0971
1227-UDMZR,0.005524710524725532,0,91.15,0.5035773643287322,6.042928371944787,Low,Contract_Two year;tenure;TotalCharges,-0.1811;-0.0900;-0.0429
5473-KHBPS,0.27019198420169965,0,95.7,25.857372888102656,310.28847465723186,Low,Contract_One year;MonthlyCharges;InternetService_Fiber optic,-0.1573;0.0630;0.0559
5297-MDOIR,0.1272469363919998,0,81.15,10.326088888210784,123.9130666585294,Low,tenure_group_48+;tenure;Contract_One year,-0.1023;-0.0880;-0.0778
8873-TMKGR,0.01452677282052803,0,19.1,0.2774613608720854,3.3295363304650247,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.1874;-0.1795;-0.0701
6481-ESCNL,0.6114256197275759,1,100.55,61.478846063607755,737.746152763293,Medium,InternetService_Fiber optic;PaperlessBilling;StreamingMovies,0.3123;-0.1327;0.0671
0463-WZZKO,0.28470901079798067,0,20.75,5.907711974058099,70.89254368869719,Low,InternetService_No;MonthlyCharges;tenure,-0.3234;-0.1723;0.1502
1038-RQOST,0.0768502283583052,0,20.6,1.5831147041810871,18.997376450173046,Low,InternetService_No;MonthlyCharges;TotalCharges,-0.1679;-0.1242;-0.0435
4937-QPZPO,0.5682242588474982,1,99.9,56.765603458865066,681.1872415063808,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;MonthlyCharges,0.1765;0.1627;0.1281
3604-WLABM,0.5270785965775105,1,54.25,28.59401386432995,343.12816637195937,Medium,tenure;PaymentMethod_Electronic check;TotalCharges,0.2025;0.1133;0.0881
1360-XFJMR,0.3224502218122926,0,109.7,35.3727893328085,424.473471993702,Low,gender_Male;tenure_group_48+;StreamingMovies,-0.1179;-0.1030;0.0969
8717-VCTXJ,0.026839019983901764,0,19.55,0.5247028406852795,6.296434088223354,Low,MonthlyCharges;InternetService_No;Contract_One year,-0.1819;-0.1768;-0.1171
5196-SGOAK,0.9358424716208127,1,75.7,70.84327510169553,850.1193012203463,High,InternetService_Fiber optic;tenure;TotalCharges,0.2996;0.2533;0.1616
8739-XNIKG,0.8902898669567815,1,84.0,74.78434882436964,897.4121858924357,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2588;0.1875;0.0840
2320-TZRRH,0.05027182374677926,0,19.5,0.9803005630621954,11.763606756746345,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.1819;-0.1712;-0.0978
5186-SAMNZ,0.8889119553274694,1,69.5,61.77938089525912,741.3525707431095,High,tenure;InternetService_Fiber optic;TotalCharges,0.2596;0.2025;0.1958
5760-FXFVO,0.7888927619239259,1,78.95,62.28308355389395,747.3970026467274,High,InternetService_Fiber optic;tenure;PaymentMethod_Electronic check,0.2858;0.1343;0.0892
5380-WJKOV,0.7277991872224604,1,106.35,77.40144356110866,928.817322733304,High,InternetService_Fiber optic;MultipleLines;MonthlyCharges,0.3502;0.1492;0.0929
4703-MQYKT,0.030076179483277503,0,19.6,0.5894931178722391,7.0739174144668695,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.1242;-0.0790;-0.0575
2001-MCUUW,0.36539773788815083,0,108.65,39.70046422154759,476.4055706585711,Low,Contract_Two year;InternetService_Fiber optic;PaymentMethod_Electronic check,-0.2184;0.1745;0.1270
4947-DSMXK,0.6440615462906463,1,97.7,62.924813072596145,755.0977568711537,Medium,InternetService_Fiber optic;MonthlyCharges;MultipleLines,0.3346;0.0871;0.0680
0076-LVEPS,0.2416816029858254,0,45.0,10.875672134362143,130.50806561234572,Low,TechSupport;MonthlyCharges;DeviceProtection,-0.1064;0.0426;0.0278
5566-SOEZD,0.27934161198187185,0,80.65,22.528901006337964,270.3468120760556,Low,Contract_One year;InternetService_Fiber optic;OnlineSecurity,-0.2710;0.0794;-0.0379
7408-OFWXJ,0.005272406910155104,0,89.8,0.47346214053192837,5.68154568638314,Low,Contract_Two year;tenure;TotalCharges,-0.2298;-0.0877;-0.0490
1097-FSPVW,0.24558464764179402,0,54.55,13.396642528859863,160.75971034631834,Low,OnlineSecurity;MonthlyCharges;DeviceProtection,-0.0822;0.0181;0.0123
4412-YLTKF,0.7049245680013181,1,78.05,55.019362532502875,660.2323503900345,High,InternetService_Fiber optic;PaymentMethod_Electronic check;MultipleLines,0.2705;0.1168;0.0795
0420-TXVSG,0.04457307750463925,0,66.1,2.946280423056654,35.355365076679846,Low,Contract_Two year;tenure;TotalCharges,-0.1071;-0.0414;-0.0313
7817-BOQPW,0.8817040978748785,1,75.55,66.61274459444707,799.3529351333648,High,InternetService_Fiber optic;tenure;TotalCharges,0.2174;0.2018;0.0794
0963-ZBDRN,0.6352618538788442,1,96.2,61.11219034314481,733.3462841177377,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;MonthlyCharges,0.2941;0.1441;0.0492
9685-WKZGT,0.8274702758210818,1,74.95,62.01889717279008,744.226766073481,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2465;0.1187;0.0845
2139-FQHLM,0.41771064599824526,0,89.95,37.57307260754216,450.8768712905059,Medium,InternetService_Fiber optic;TechSupport;MonthlyCharges,0.1014;-0.0852;0.0492
5825-XJOCM,0.15245664089349484,0,64.4,9.81820767354107,117.81849208249284,Low,OnlineSecurity;Contract_One year;TotalCharges,-0.0732;-0.0684;-0.0297
0004-TLHLJ,0.7976096866037694,1,73.9,58.94335584001856,707.3202700802227,High,InternetService_Fiber optic;tenure;TotalCharges,0.1678;0.1446;0.0694
7529-ZDFXI,0.5913889933547102,1,89.85,53.13630105292071,637.6356126350485,Medium,InternetService_Fiber optic;tenure;MultipleLines,0.2127;-0.0875;0.0790
6848-YLDFR,0.1923516373213695,0,75.2,14.464843126566988,173.57811751880385,Low,tenure;tenure_group_48+;StreamingMovies,-0.1089;-0.1000;0.0738
5820-PTRYM,0.07957384020068509,0,68.45,5.446829361736895,65.36195234084273,Low,tenure;TotalCharges;Contract_One year,-0.1012;-0.0667;-0.0464
2984-RGEYA,0.02556608824301671,0,19.75,0.5049302427995801,6.059162913594961,Low,Contract_Two year;Partner;InternetService_No,-0.1812;-0.0582;-0.0390
6434-TTGJP,0.06538314810829496,0,53.7,3.5110750534154396,42.13290064098528,Low,Contract_Two year;MonthlyCharges;OnlineSecurity,-0.2213;0.0193;-0.0175
9643-AVVWI,0.8351941369456004,1,80.0,66.81553095564803,801.7863714677763,High,InternetService_Fiber optic;tenure;TotalCharges,0.3208;0.1792;0.0572
3506-OVLKD,0.16400995989688286,0,26.2,4.297060949298331,51.56473139157997,Low,InternetService_No;MultipleLines;MonthlyCharges,-0.0815;0.0325;-0.0294
4946-EDSEW,0.17267196259198797,0,19.25,3.323935279895769,39.887223358749225,Low,InternetService_No;MonthlyCharges;TotalCharges,-0.1580;-0.1432;-0.0936
2924-KHUVI,0.5435476506631763,1,100.55,54.65371627418238,655.8445952901885,Medium,InternetService_Fiber optic;MonthlyCharges;MultipleLines,0.1769;0.1476;0.1056
2263-SFSQZ,0.10140749969816738,0,24.95,2.5301171174692763,30.361405409631317,Low,Contract_Two year;Dependents;MultipleLines,-0.0929;-0.0906;0.0485
5281-BUZGT,0.6002153754784217,1,90.85,54.529566862214615,654.3548023465754,Medium,InternetService_Fiber optic;OnlineSecurity;PaymentMethod_Electronic check,0.2258;-0.1214;0.1084
3717-FDJFU,0.02797133670639402,0,20.45,0.5720138356457577,6.864166027749093,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.1215;-0.1003;-0.0895
2239-CFOUJ,0.19261650759114748,0,20.4,3.9293767548594083,47.1525210583129,Low,Contract_One year;InternetService_No;MonthlyCharges,-0.3579;-0.2245;-0.1246
8699-ASUFO,0.8573310640290898,1,74.4,63.78543116376429,765.4251739651714,High,InternetService_Fiber optic;tenure;TotalCharges,0.3648;0.2015;0.0986
1122-YJBCS,0.09057727274571992,0,53.65,4.859470682807873,58.313648193694476,Low,tenure;tenure_group_48+;Contract_One year,-0.1225;-0.0652;-0.0500
0628-CNQRM,0.16933056046607498,0,67.5,11.42981283146006,137.1577539775207,Low,OnlineSecurity;tenure;Contract_One year,-0.0734;0.0730;-0.0628
1705-GUHPV,0.005510313697461727,0,24.2,0.13334959147857378,1.6001950977428854,Low,Contract_Two year;InternetService_No;tenure,-0.1440;-0.0681;-0.0478
4877-TSOFF,0.1108421506293538,0,75.75,8.396292910173552,100.75551492208263,Low,tenure;tenure_group_48+;OnlineSecurity,-0.1094;-0.0741;-0.0501
7404-JLKQG,0.6264862088494667,1,57.55,36.05428131928681,432.65137583144167,Medium,tenure;TotalCharges;PaymentMethod_Electronic check,0.2092;0.1499;0.0720
0379-DJQHR,0.06712226302720346,0,81.35,5.4603960972630015,65.52475316715602,Low,Contract_Two year;tenure;OnlineBackup,-0.1837;-0.0449;-0.0265
8993-PHFWD,0.6850144116524663,1,25.25,17.296613894224777,207.55936673069732,Medium,tenure;TotalCharges;PaperlessBilling,0.2616;0.1997;-0.0935
3930-ZGWVE,0.5703448166935188,1,19.75,11.264310129696996,135.17172155636396,Medium,tenure;TotalCharges;PaperlessBilling,0.2538;0.2090;-0.0646
1965-DDBWU,0.636105342285653,1,89.05,56.6451807305374,679.7421687664488,Medium,InternetService_Fiber optic;TechSupport;MonthlyCharges,0.1968;-0.0993;0.0975
7572-KPVKK,0.35319879887878286,0,104.05,36.75033502333736,441.0040202800483,Low,Contract_Two year;InternetService_Fiber optic;Dependents,-0.1568;0.1298;-0.1003
6854-EXGSF,0.3910342519604511,0,65.5,25.612743503409547,307.35292204091456,Low,tenure;gender_Male;MonthlyCharges,0.0774;0.0437;-0.0392
9483-GCPWE,0.09558023008886966,0,20.1,1.9211626247862803,23.053951497435364,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.2359;-0.1570;-0.0806
8053-WWDRO,0.29406150249235447,0,19.5,5.734199298600912,68.81039158321094,Low,InternetService_No;MonthlyCharges;tenure,-0.1212;-0.0864;0.0615
9473-CBZOP,0.09198046952099669,0,59.0,5.426847701738804,65.12217242086565,Low,Contract_One year;OnlineSecurity;MonthlyCharges,-0.0879;-0.0249;-0.0248
3985-HOYPM,0.014089657161846132,0,19.4,0.27333934893981493,3.280072187277779,Low,MonthlyCharges;InternetService_No;Contract_One year,-0.1934;-0.1914;-0.0769
8378-LKJAF,0.6751731898537241,1,101.15,68.29376815370419,819.5252178444503,Medium,InternetService_Fiber optic;MonthlyCharges;MultipleLines,0.3673;0.1185;0.1112
1310-QRITU,0.543031644589629,1,50.3,27.31449172285834,327.7739006743001,Medium,tenure;TotalCharges;PaymentMethod_Electronic check,0.1784;0.0732;0.0712
3237-AJGEH,0.5810795296342572,1,31.0,18.013465418661973,216.16158502394367,Medium,tenure;TotalCharges;TechSupport,0.2170;0.1389;-0.1016
6542-LWGXJ,0.6225552356958421,1,25.0,15.563880892396051,186.76657070875262,Medium,tenure;TotalCharges;PaperlessBilling,0.2230;0.1200;-0.0845
6953-PBDIN,0.051248714602470644,0,72.95,3.7385937302502334,44.8631247630028,Low,Contract_Two year;tenure;OnlineBackup,-0.0824;-0.0610;-0.0451
6332-FBZRI,0.11853493665746477,0,69.35,8.22039785719518,98.64477428634217,Low,tenure;TechSupport;DeviceProtection,-0.0742;-0.0466;0.0425
9365-CSLBQ,0.013080208003608415,0,24.35,0.31850306488786495,3.8220367786543794,Low,Contract_Two year;InternetService_No;tenure,-0.1350;-0.0519;-0.0462
3466-WAESX,0.4227094483582799,0,69.1,29.20922288155714,350.51067457868567,Medium,PaymentMethod_Electronic check;tenure;Dependents,0.1196;0.1031;-0.0488
9700-ISPUP,0.4813072207929627,0,65.5,31.525622961939053,378.30747554326865,Medium,PaymentMethod_Electronic check;OnlineBackup;tenure,0.1232;-0.1121;0.0670
5167-ZFFMM,0.9281487148020413,1,90.85,84.32231073976544,1011.8677288771853,High,InternetService_Fiber optic;tenure;TotalCharges,0.2834;0.2319;0.0917
7669-LCRSD,0.3189556371380011,0,56.3,17.957202370869464,215.48642845043355,Low,Partner;Dependents;MonthlyCharges,-0.0623;-0.0471;-0.0315
0870-VEMYL,0.4583399152408819,0,53.85,24.681604435721493,296.1792532286579,Medium,tenure;OnlineSecurity;TotalCharges,0.1288;-0.0678;0.0434
2995-UPRYS,0.39095833420037174,0,99.2,38.78306675267688,465.39680103212254,Low,Contract_One year;StreamingMovies;TechSupport,-0.1560;0.0833;-0.0515
3179-GBRWV,0.3380816133995876,0,64.95,21.958400790303216,263.5008094836386,Low,OnlineSecurity;SeniorCitizen;OnlineBackup,-0.0741;0.0719;-0.0537
0701-TJSEF,0.36765024387882655,0,68.25,25.092129144729913,301.105549736759,Low,tenure;OnlineSecurity;TechSupport,0.0810;-0.0687;-0.0305
1848-LBZHY,0.4355701130141273,0,50.3,21.9091766846106,262.9101202153272,Medium,tenure;Partner;OnlineSecurity,0.0653;-0.0526;-0.0489
5380-XPJNZ,0.022481118916823976,0,20.05,0.4507464342823207,5.408957211387849,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.1985;-0.1555;-0.0977
6608-QQLVK,0.826624185407071,1,50.5,41.74452136305709,500.93425635668507,High,tenure;TotalCharges;MonthlyCharges,0.2845;0.2437;0.1194
1475-VWVDO,0.8183164512277937,1,74.9,61.29190219696176,735.5028263635411,High,InternetService_Fiber optic;tenure;TotalCharges,0.2277;0.1653;0.0670
3721-CNEYS,0.8212927198441266,1,70.95,58.27071847294078,699.2486216752893,High,tenure;InternetService_Fiber optic;TotalCharges,0.1674;0.1380;0.0774
4299-OPXEJ,0.06665291742739736,0,19.55,1.3030645357056185,15.636774428467422,Low,Contract_Two year;MonthlyCharges;gender_Male,-0.1947;-0.0581;-0.0466
0096-BXERS,0.569943421471506,1,50.35,28.696651271090328,344.3598152530839,Medium,tenure;PaperlessBilling;TotalCharges,0.2045;-0.0783;0.0746
3055-VTCGS,0.09561345942955775,0,58.55,5.598168049600606,67.17801659520727,Low,Contract_One year;tenure_group_48+;tenure,-0.0875;-0.0862;-0.0734
9405-GPBBG,0.19520713805071868,0,110.5,21.57038875460442,258.844665055253,Low,tenure;OnlineBackup;Contract_Two year,-0.1411;-0.1385;-0.1326
6704-UTUKK,0.3207079491781924,0,45.9,14.720494867279031,176.64593840734838,Low,PaymentMethod_Electronic check;Partner;StreamingMovies,-0.0260;0.0209;-0.0185
9944-AEXBM,0.6905542922065435,1,85.65,59.14597512749046,709.7517015298855,Medium,InternetService_Fiber optic;MonthlyCharges;StreamingMovies,0.3503;0.0653;0.0590
2545-EBUPK,0.9367181343583278,1,84.05,78.73115919281746,944.7739103138094,High,tenure;InternetService_Fiber optic;MonthlyCharges,0.2260;0.1907;0.0946
6270-OMFIW,0.40578818436304787,0,94.4,38.30640460387172,459.6768552464606,Medium,Contract_One year;tenure;InternetService_Fiber optic,-0.0857;-0.0803;0.0735
1852-XEMDW,0.24828846682183806,0,65.05,16.151164766760566,193.8139772011268,Low,tenure;PaperlessBilling;MultipleLines,0.0492;-0.0441;-0.0279
8158-WPEZG,0.4628252391020829,0,35.65,16.499719773989256,197.99663728787107,Medium,OnlineBackup;tenure;TechSupport,-0.1788;0.1079;-0.0950
5198-EFNBM,0.33127480150091465,0,90.65,30.030060756057917,360.360729072695,Low,Contract_One year;PaymentMethod_Electronic check;tenure,-0.1423;0.1285;-0.0591
7663-RGWBC,0.7318331283827902,1,44.15,32.31043261810019,387.72519141720227,High,tenure;TotalCharges;MonthlyCharges,0.2683;0.2030;0.1045
3970-XGJDU,0.07755031510678059,0,19.2,1.4889660500501873,17.867592600602247,Low,Contract_Two year;InternetService_No;TotalCharges,-0.2373;-0.0398;0.0346
6845-RGTYS,0.6030257280500073,1,98.75,59.54879064493823,714.5854877392587,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;MultipleLines,0.2569;0.1161;0.0921
0123-CRBRT,0.011614706233276277,0,88.1,1.02325561915164,12.27906742981968,Low,Contract_Two year;tenure;TotalCharges,-0.1917;-0.0618;-0.0394
6077-BDPXA,0.8157383247520937,1,70.15,57.22404348135938,686.6885217763125,High,tenure;InternetService_Fiber optic;TotalCharges,0.1630;0.1592;0.0738
2250-IVBWA,0.29739381120250596,0,81.05,24.10376839796311,289.2452207755573,Low,PaymentMethod_Electronic check;tenure;OnlineSecurity,0.1330;-0.1243;-0.1116
